web-scraper-order,web-scraper-start-url,product-link,product-link-href,name,price,freguesia,typology,private_area,type,description,nWC,floor,elevator,parking,construction_year,energy_efficiency-src,features,agent_name,total area,useful area,building area
1688393502-6,"https://www.remax.pt/comprar?searchQueryState=%7B%22regionName%22:%22Porto%22,%22sort%22:%7B%22fieldToSort%22:%22PublishDate%22,%22order%22:1%7D,%22businessType%22:1,%22page%22:16,%22t%22:%22%22,%22mapIsOpen%22:false,%22mapScroll%22:false,%22searchNextToMe%22:false,%22regionID%22:572,%22regionType%22:%22Region2ID%22,%22prn%22:%22Porto,%20Porto%22%7D","venda-apartamento-t2-porto-lordelo-do-ouro-e-massarelos                  160 000 €         Porto -   Porto, Lordelo do Ouro e Massarelos        Apartamento   60 m2    1    2",https://www.remax.pt/imoveis/venda-apartamento-t2-porto-lordelo-do-ouro-e-massarelos/123531237-189,Apartamento T2 à venda em Porto,160 000 €,Lordelo do Ouro e Massarelos,2,60 m2,Venda,"Descrição   APARTAMENTO T2 SERRALVES - PORTO PARA VENDA   ATENÇÃO INVESTIDORES! Estou situado num Prédio em Regime de Propriedade Horizontal com 4 frações, em que o proprietário só está recetivo á venda de quarto frações, ou seja, o prédio no todo. Sou um apartamento de tipologia T2 localiza se no 1º andar do prédio, com 1 WC, 2 quartos, uma sala e uma cozinha com despensa. Ainda na cozinha temos acesso a uma pequena marquise que dá acesso a um pátio com arrecadação. Peça me informações e agende a sua visita.   INFORMAÇÃO IMPORTANTE: PRÉDIO COMPOSTO POR 4 FRAÇÕES (A-B-C-D) FRAÇÃO A: Rés do Chão destinado a comercio, constituído por arrumos um WC e um salão amplo, em que está em pleno funcionamento um estabelecimento comercial. NOTA: Contrato de arrendamento com TERMO a decorrer com uma renda de 250€ mensais.   FRAÇÃO B: Primeiro andar, constituído por hall de entrada, sala de jantar, dois quartos, um WC, cozinha com despensa e uma marquise com acesso ao pátio. NOTA: Contrato de arrendamento VITALICIO com uma renda 150€ mensais.   FRAÇÃO C: Segundo andar, constituído por hall de entrada, sala de jantar, dois quartos, um WC, cozinha com despensa, marquise e uma varanda. NOTA: Contrato de arrendamento com TERMO a decorrer com renda 375€ mensais.   FRAÇÃO D: Terceiro andar, constituído por hall de entrada, sala de jantar, dois quartos, um WC, cozinha com despensa, marquise e uma varanda. NOTA: Contrato de arrendamento VITALICIO com renda de 350€ mensais.",1,1º Andar,Não,Não,1989,https://i.maxwork.pt/mxw-650/energyefficiency/details/EF/D.png,,,--,61,--
1688393505-7,"https://www.remax.pt/comprar?searchQueryState=%7B%22regionName%22:%22Porto%22,%22sort%22:%7B%22fieldToSort%22:%22PublishDate%22,%22order%22:1%7D,%22businessType%22:1,%22page%22:16,%22t%22:%22%22,%22mapIsOpen%22:false,%22mapScroll%22:false,%22searchNextToMe%22:false,%22regionID%22:572,%22regionType%22:%22Region2ID%22,%22prn%22:%22Porto,%20Porto%22%7D","venda-apartamento-t2-porto-lordelo-do-ouro-e-massarelos                  155 000 €         Porto -   Porto, Lordelo do Ouro e Massarelos        Apartamento   60 m2    1    2",https://www.remax.pt/imoveis/venda-apartamento-t2-porto-lordelo-do-ouro-e-massarelos/123531237-190,Apartamento T2 à venda em Porto,155 000 €,Lordelo do Ouro e Massarelos,2,60 m2,Venda,"Descrição   APARTAMENTO T2 SERRALVES - PORTO PARA VENDA   ATENÇÃO INVESTIDORES! Estou situado num Prédio em Regime de Propriedade Horizontal com 4 frações, em que o proprietário só está recetivo á venda de quarto frações, ou seja, o prédio no todo. Sou um apartamento de tipologia T2 localiza se no 2º andar do prédio, com 1 WC, 2 quartos, uma sala de jantar e uma cozinha com despensa, uma marquise e uma varanda. Peça me informações e agende a sua visita.   INFORMAÇÃO IMPORTANTE: PRÉDIO COMPOSTO POR 4 FRAÇÕES (A-B-C-D) FRAÇÃO A: Rés do Chão destinado a comercio, constituído por arrumos um WC e um salão amplo, em que está em pleno funcionamento um estabelecimento comercial. NOTA: Contrato de arrendamento com TERMO a decorrer com uma renda de 250€ mensais.   FRAÇÃO B: Primeiro andar, constituído por hall de entrada, sala de jantar, dois quartos, um WC, uma cozinha com dispensa e uma marquise com acesso a um pátio. NOTA: Contrato de arrendamento VITALICIO com uma renda 150€ mensais.   FRAÇÃO C: Segundo andar, constituído por hall de entrada, sala de jantar, dois quartos, um WC, cozinha com despensa, marquise e uma varanda. NOTA: Contrato de arrendamento com TERMO a decorrer com renda 375€ mensais.   FRAÇÃO D: Terceiro andar, constituído por hall de entrada, sala de jantar, dois quartos, um WC, cozinha com despensa, marquise e uma varanda. NOTA: Contrato de arrendamento VITALICIO com renda de 350€ mensais.",1,2º Andar,Não,Não,1989,https://i.maxwork.pt/mxw-650/energyefficiency/details/EF/C.png,,,--,61,--
1688393508-8,"https://www.remax.pt/comprar?searchQueryState=%7B%22regionName%22:%22Porto%22,%22sort%22:%7B%22fieldToSort%22:%22PublishDate%22,%22order%22:1%7D,%22businessType%22:1,%22page%22:16,%22t%22:%22%22,%22mapIsOpen%22:false,%22mapScroll%22:false,%22searchNextToMe%22:false,%22regionID%22:572,%22regionType%22:%22Region2ID%22,%22prn%22:%22Porto,%20Porto%22%7D","venda-apartamento-t2-porto-lordelo-do-ouro-e-massarelos                  165 000 €         Porto -   Porto, Lordelo do Ouro e Massarelos        Apartamento   60 m2    1    2",https://www.remax.pt/imoveis/venda-apartamento-t2-porto-lordelo-do-ouro-e-massarelos/123531237-191,Apartamento T2 à venda em Porto,165 000 €,Lordelo do Ouro e Massarelos,2,60 m2,Venda,"Descrição   APARTAMENTO T2 SERRALVES - PORTO PARA VENDA   ATENÇÃO INVESTIDORES! Estou situado num Prédio em Regime de Propriedade Horizontal com 4 frações, em que o proprietário só está recetivo á venda de quarto frações, ou seja, o prédio no todo. Sou um apartamento de tipologia T2 localiza se no 3º andar do prédio, com um hall de entrada, sala de jantar, dois quartos, um WC, uma cozinha com despensa uma marquise e uma varanda. Peça me informações e agende a sua visita.   INFORMAÇÃO IMPORTANTE: PRÉDIO COMPOSTO POR 4 FRAÇÕES (A-B-C-D) FRAÇÃO A: Rés do Chão destinado a comercio, constituído por arrumos um WC e um salão amplo, em que está em pleno funcionamento um estabelecimento comercial. NOTA: Contrato de arrendamento a decorrer com TERMO com renda de 250€ mensais.   FRAÇÃO B: Primeiro andar, constituído por hall de entrada, sala de jantar, dois quartos, um WC, uma cozinha com despensa e uma marquise com acesso ao pátio. NOTA: Contrato de arrendamento VITALICIO com renda 150€ mensais.   FRAÇÃO C: Segundo andar, constituído por hall de entrada, sala de jantar, dois quartos, um WC, cozinha com despensa uma marquise e uma varanda. NOTA: Contrato de arrendamento a decorrer com TERMO com renda 375€ mensais.   FRAÇÃO D: Terceiro andar, constituído por hall de entrada, sala de jantar, dois quartos, um WC, cozinha com despensa uma marquise e uma varanda. NOTA: Contrato de arrendamento VITALICIO com renda de 350€ mensais.",1,3º Andar,Não,Não,1989,https://i.maxwork.pt/mxw-650/energyefficiency/details/EF/D.png,,,--,61,1
1688393511-9,"https://www.remax.pt/comprar?searchQueryState=%7B%22regionName%22:%22Porto%22,%22sort%22:%7B%22fieldToSort%22:%22PublishDate%22,%22order%22:1%7D,%22businessType%22:1,%22page%22:16,%22t%22:%22%22,%22mapIsOpen%22:false,%22mapScroll%22:false,%22searchNextToMe%22:false,%22regionID%22:572,%22regionType%22:%22Region2ID%22,%22prn%22:%22Porto,%20Porto%22%7D","venda-apartamento-t5-porto-bonfim                 Visita virtual     449 500 €         Porto -   Porto, Bonfim        Apartamento   158 m2    2    5",https://www.remax.pt/imoveis/venda-apartamento-t5-porto-bonfim/123551417-33,Apartamento T5 à venda em Antas,449 500 €,Bonfim,5,158 m2,Venda,"Descrição   Apartamento T5 convertido em T4 de 158m² | Antas - Porto   O APARTAMENTO Trata-se de um 1º andar com 6 assoalhadas com 158m², em prédio com elevador, sendo constituído por uma agradável sala composta pela zona e estar e zona de jantar com acesso a varandim, cozinha equipada com placa, forno e exaustor com acesso a varanda com zona de lavandaria, 3 quartos com roupeiros embutidos, e um quarto transformado em escritório e 2 casas de banho completas, com base duche.   O imóvel foi totalmente remodelado há cerca de 6 anos. *Na intervenção o apartamento foi equipado com: - Janelas SCHÜCO com vidros duplos temperados para melhor conforto acústico e térmico - Estores elétricos - Teto falso com focos embutidos - Bomba de calor de 180 litros. - Casas de banho com base de duche - Ar Condicionado em todas as divisões, colocado há 4 anos.   A LOCALIZAÇÃO Situado na no cruzamento da Nau Trindade com a Av. Fernão Magalhães, uma das ruas com melhores acessos às principais vias e autoestradas, terá acesso facilitado a todo o tipo de comércio e serviços na sua envolvência, como escolas, supermercados, farmácias, bancos, padarias, churrasqueiras e outros variados serviços, o que lhe vai facilitar a vida sempre! - 1 minuto da Escola Superior Artística do Porto - 4 minutos a pé da Praça Velasquez; - 5 minutos a pé do Parque de São Roque;
 - 5 minutos da Loja do Cidadão;
 - 5 minutos do Colégio Júlio Dinis e Aurélia de Sousa;
 - 5 minutos do Alameda Shop & Spot e do Estádio do Dragão;
 - 5 minutos das Estações de Metro do Estádio do Dragão, Combatentes e Marquês.     Tem interesse neste imóvel? Não vai querer perder esta oportunidade! ❤️   Se necessita vender o seu imóvel, faça um agendamento e explico-lhe como podemos ajudar!   A sua consultora, ST",2,1º Andar,Sim,Não,1948,https://i.maxwork.pt/mxw-650/energyefficiency/details/EF/D.png,,,--,158,--
1688393514-10,"https://www.remax.pt/comprar?searchQueryState=%7B%22regionName%22:%22Porto%22,%22sort%22:%7B%22fieldToSort%22:%22PublishDate%22,%22order%22:1%7D,%22businessType%22:1,%22page%22:16,%22t%22:%22%22,%22mapIsOpen%22:false,%22mapScroll%22:false,%22searchNextToMe%22:false,%22regionID%22:572,%22regionType%22:%22Region2ID%22,%22prn%22:%22Porto,%20Porto%22%7D","venda-terreno-porto-bonfim                  1 500 000 €         Porto -   Porto, Bonfim        Terreno   2860 m2    0    --",https://www.remax.pt/imoveis/venda-terreno-porto-bonfim/124251037-129,Terreno à venda em Porto,1 500 000 €,Bonfim,--,2 860 m2,Venda,"Descrição   TERRENO CENTRO DO PORTO com PIP aprovado 
 
 Venha conhecer este terreno na Travessa Campo de Paiva no centro do Porto, rua paralela à Rua Santos Pousada e nas imediações do Marquês.
 
 Um terreno com uma área total de 2800m2, com PIP já aprovado que permite a construção do seguinte imóvel:
 
 - prédio com 2 pisos abaixo de solo e 4 pisos sem cima do solo;
 
 - área bruta construção acima do solo de 2179m2;
 
 - área bruta privativa de 2054m2;
 
 - área total de construção 3052 m2.
 
 Localizado numa zona em franca expansão, poderá ser o local para investir.
 
 Marque a sua visita e veja o PIP por si mesmo, não perca a oportunidade!",0,--,Não,Não,,https://i.maxwork.pt/mxw-650/energyefficiency/details/EF/NC.png,Características   Urbano,,2 860,--,--
1688393517-11,"https://www.remax.pt/comprar?searchQueryState=%7B%22regionName%22:%22Porto%22,%22sort%22:%7B%22fieldToSort%22:%22PublishDate%22,%22order%22:1%7D,%22businessType%22:1,%22page%22:16,%22t%22:%22%22,%22mapIsOpen%22:false,%22mapScroll%22:false,%22searchNextToMe%22:false,%22regionID%22:572,%22regionType%22:%22Region2ID%22,%22prn%22:%22Porto,%20Porto%22%7D","venda-moradia-t3-porto-lordelo-do-ouro-e-massarelos                 Visita virtual     650 000 €         Porto -   Porto, Lordelo do Ouro e Massarelos        Moradia   245 m2    4    3",https://www.remax.pt/imoveis/venda-moradia-t3-porto-lordelo-do-ouro-e-massarelos/125601139-16,Moradia T3 à venda em Porto,650 000 €,Lordelo do Ouro e Massarelos,3,245 m2,Venda,"Descrição     Moradia T3 com Terraço, em Lordelo do Ouro/ Massarelos, próximo do Miradouro de Santa Catarina.
Inserida em uma zona excelente, calma e a poucos metros da Foz do Rio Douro o que irá proporcionar a si e sua família uma qualidade de vida ímpar. Rés de Chão:
Sala - com acesso ao terraço
Cozinha em open space 1º Andar:
2 suites 2º andar
Suite com varanda com vista para o Douro Cave: 1 Quarto
Lavandaria
WC
Garagem fechada para 2 carros 
Pontos de interesse: Miradouro de Santa Catarina - 76 m
Cafetaria do Ouro - 205 m
Eléctrico - L1 Nº18 - 295 m
Marginal da Foz do Douro - 272 m
Lidl - 436 m
El Corte Inglês - 425 m
Lycée Français International de Porto - 1300m",4,--,Não,2 Lug.,2011,https://i.maxwork.pt/mxw-650/energyefficiency/details/EF/B.png,Características   Moradia Varanda,,--,161,--
1688393520-12,"https://www.remax.pt/comprar?searchQueryState=%7B%22regionName%22:%22Porto%22,%22sort%22:%7B%22fieldToSort%22:%22PublishDate%22,%22order%22:1%7D,%22businessType%22:1,%22page%22:16,%22t%22:%22%22,%22mapIsOpen%22:false,%22mapScroll%22:false,%22searchNextToMe%22:false,%22regionID%22:572,%22regionType%22:%22Region2ID%22,%22prn%22:%22Porto,%20Porto%22%7D","venda-prédio-t1-porto-campanha                  260 000 €         Porto -   Porto, Campanhã        Prédio   100 m2    3    1",https://www.remax.pt/imoveis/venda-predio-t1-porto-campanha/125871049-38,Prédio à venda em Freixo,260 000 €,Campanhã,1,100 m2,Venda,"Descrição   Prédio em plena Rua do Freixo a pouquissimos metros da Estação da Campanhã, com dois andares onde o primeiro é um T1 muito espaçoso com possibilidade de transformar em T2, no R/c encontra uma loja em pleno funcionamento com contrato, com uma arrecadação e espaço exterior. A propriedade tem entrada por duas ruas o que permite entrar com um carro pela rua de trás. O prédio tem um grande potencial para ser renovado e colocado no mercado de arrendamento, e muito espaço exterior para dar largas á imaginação.",3,--,Não,Não,2016,https://i.maxwork.pt/mxw-650/energyefficiency/details/EF/F.png,,,75,100,--
1688393525-13,"https://www.remax.pt/comprar?searchQueryState=%7B%22regionName%22:%22Porto%22,%22sort%22:%7B%22fieldToSort%22:%22PublishDate%22,%22order%22:1%7D,%22businessType%22:1,%22page%22:16,%22t%22:%22%22,%22mapIsOpen%22:false,%22mapScroll%22:false,%22searchNextToMe%22:false,%22regionID%22:572,%22regionType%22:%22Region2ID%22,%22prn%22:%22Porto,%20Porto%22%7D","venda-trespasse-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria                  195 000 €     Trespasse    Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória        Trespasse   165 m2    3    --",https://www.remax.pt/imoveis/venda-trespasse-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria/120781137-62,Trespasse à venda em Porto,195 000 €,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",--,165 m2,Venda,"Descrição   Estabelecimento comercial de restauração e bebidas mobilado e equipado e em funcionamento, para TRESPASSE. Localização privilegiada, no Centro Histórico do Porto, em plena Rua de Mouzinho da Silveira, rua muito movimentada e com grande visibilidade, próxima dos principais pontos turísticos do centro da cidade: - a 250m da Estação de S. Bento, da Praça da Liberdade e da Rua das Flores - a 300m da Sé e do Mercado Ferreira Borges - a 450m da Torre dos Clérigos e do Cais da Ribeira Com 292 m2 de área distribuída por 2 pisos apresenta: - 165m2 no r/c: zona comercial, com 75 lugares sentados no interior e 6 na esplanada, cozinha totalmente equipada e arrumo; - 127m2 na cave: instalações sanitárias dos clientes, vestiário e instalações sanitárias do pessoal, cozinha de preparação e áreas de armazenagem. Estão incluídos no trespasse todo o equipamento de cozinha, o mobiliário interior e o da esplanada, e alvarás. Todas as restantes informações serão dadas presencialmente, a quem demonstrar interesse e capacidade para assumir este negócio.  Para saber as condições, contate ou agende a sua visita. Refira ID 120781137-62",3,R/C,Não,Não,2015,https://i.maxwork.pt/mxw-650/energyefficiency/details/EF/Bminus.png,,,291,--,291
1688393527-14,"https://www.remax.pt/comprar?searchQueryState=%7B%22regionName%22:%22Porto%22,%22sort%22:%7B%22fieldToSort%22:%22PublishDate%22,%22order%22:1%7D,%22businessType%22:1,%22page%22:16,%22t%22:%22%22,%22mapIsOpen%22:false,%22mapScroll%22:false,%22searchNextToMe%22:false,%22regionID%22:572,%22regionType%22:%22Region2ID%22,%22prn%22:%22Porto,%20Porto%22%7D","venda-loja-porto-bonfim                 Visita virtual     275 000 €         Porto -   Porto, Bonfim        Loja   241 m2    2    --",https://www.remax.pt/imoveis/venda-loja-porto-bonfim/120741261-29,Loja à venda em Porto,275 000 €,Bonfim,--,241 m2,Venda,"Descrição   LOJA / ESCRITÓRIO NAS ANTAS Estabelecimento comercial com duas frentes (acesso pela R. Professor Bento de Jesus Caraça e pala R. Tomás Ribeiro), perto de todo o tipo de comércio e serviços e junto a zona residêncial de referência. Espaço com 241m2, configuráveis de acordo com a necessidade do negócio a desenvolver, que atualmente está dividido da seguinte forma:  receção; 02 escritórios; 01 sala de arquivo; 04 salas; copa; amplo espaço de circulação; 02 WC.  Espaço apto para escritório, clínica, centro de formação, entre outros.   Loja com afetação de serviços e comércio e com licença de utilização n.º 52 emitida em 10/04/1992 pela Câmara Municipal do Porto. Área útil de 241m2.",2,--,Não,Não,1991,https://i.maxwork.pt/mxw-650/energyefficiency/details/EF/C.png,Características   Centro da Cidade Trânsito de Acesso Fácil  Perto de Jardim Local Movimentado  Perto de Lojas Residencial  Perto de Transportes Públicos Acesso para cargas e descargas  Oeste Este  Mobilado,,--,241,--
1688393547-15,"https://www.remax.pt/comprar?searchQueryState=%7B%22regionName%22:%22Porto%22,%22sort%22:%7B%22fieldToSort%22:%22PublishDate%22,%22order%22:1%7D,%22businessType%22:1,%22page%22:16,%22t%22:%22%22,%22mapIsOpen%22:false,%22mapScroll%22:false,%22searchNextToMe%22:false,%22regionID%22:572,%22regionType%22:%22Region2ID%22,%22prn%22:%22Porto,%20Porto%22%7D","venda-apartamento-t1-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria                  199 000 €         Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória        Apartamento   11 m2    0    1",https://www.remax.pt/imoveis/venda-apartamento-t1-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria/124601553-7,Apartamento T1 à venda em Porto,199 000 €,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",1,11 m2,Venda,"Descrição   Espetacular T1 57 m2.   Um T1, Rua Santa Catarina, pleno coração da cidade do Porto.   Constituído por um quarto, uma pequena varanda, possui muita arrumação com roupeiros embutidos. Uma casa de banho completa com banheira, lavandaria, despensa e muita luminosidade.   A cozinha equipada.   Edifício com elevador e possibilidade de ter lugar de garagem.   Ideal para habitação própria ou investimento graças à sua fantástica centralidade!   Dispõe de serviços, transportes e comércio à porta!   Marque já a sua visita e venha conhecer todos os pormenores!",0,2º Andar,Sim,1 Lug.,1979,https://i.maxwork.pt/mxw-650/energyefficiency/details/EF/NC.png,,,--,11,--
1688393551-16,"https://www.remax.pt/comprar?searchQueryState=%7B%22regionName%22:%22Porto%22,%22sort%22:%7B%22fieldToSort%22:%22PublishDate%22,%22order%22:1%7D,%22businessType%22:1,%22page%22:16,%22t%22:%22%22,%22mapIsOpen%22:false,%22mapScroll%22:false,%22searchNextToMe%22:false,%22regionID%22:572,%22regionType%22:%22Region2ID%22,%22prn%22:%22Porto,%20Porto%22%7D","venda-apartamento-t2-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria                  299 000 €         Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória        Apartamento   89 m2    0    2",https://www.remax.pt/imoveis/venda-apartamento-t2-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria/124601553-8,Apartamento T2 à venda em Porto,299 000 €,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",2,89 m2,Venda,"Descrição   Espetacular T2+1 89m2.   Um T2+1, Rua Santa Catarina, pleno coração da cidade do Porto.   Constituído por dois quartos, um escritório e uma varanda, possui muita arrumação com roupeiros embutidos.   A cozinha equipada.   Edifício com elevador e possibilidade de ter lugar de garagem.   Neste momento dispõe de licença AL.   Dispõe de serviços, transportes e comércio à porta!   Marque já a sua visita e venha conhecer todos os pormenores!",0,4º Andar,Sim,1 Lug.,1988,https://i.maxwork.pt/mxw-650/energyefficiency/details/EF/NC.png,,,--,89,--
1688393577-17,"https://www.remax.pt/comprar?searchQueryState=%7B%22regionName%22:%22Porto%22,%22sort%22:%7B%22fieldToSort%22:%22PublishDate%22,%22order%22:1%7D,%22businessType%22:1,%22page%22:16,%22t%22:%22%22,%22mapIsOpen%22:false,%22mapScroll%22:false,%22searchNextToMe%22:false,%22regionID%22:572,%22regionType%22:%22Region2ID%22,%22prn%22:%22Porto,%20Porto%22%7D","venda-apartamento-t2-porto-aldoar-foz-do-douro-e-nevogilde                  415 000 €         Porto -   Porto, Aldoar, Foz do Douro e Nevogilde        Apartamento   146 m2    2    2",https://www.remax.pt/imoveis/venda-apartamento-t2-porto-aldoar-foz-do-douro-e-nevogilde/122071316-16,Apartamento T2 à venda em Porto,415 000 €,"Aldoar, Foz do Douro e Nevogilde",2,146 m2,Venda,"Descrição   Excelente Apartamento T2 com vista de Mar, no Aviz, Foz do Douro!   Situado no 9º andar de um conceituado prédio servido por dois elevadores, portaria com vigilância 24 horas, este apartamento de linhas contemporâneas, destaca-se pela sua excelente luz natural, áreas e, uma vista fantástica sobre a aprazível Cidade do Porto. Imóvel de excelente construção, com pavimento em madeira maciça, pedra natural nas zonas húmidas, aquecimento central em todas as divisões, vidros duplos, porta de segurança, deteção de inundação nas zonas húmidas, deteção de fuga de gás na cozinha (alarmes ligados à portaria do edificio), ventilação mecânica. Constituído por: Zona privativa Uma suite, um quarto com roupeiro, quarto de banho completo de apoio ao 2º quarto, hall de grande dimensão com roupeiro. Zona social Hall de entrada; Sala comum com fogão de sala, acesso direto à cozinha, varanda com vista de Mar. Cozinha equipada com forno, placa, exaustor, combinado, máquina de lavar loiça. Lavandaria com máquina de lavar roupa, caldeira e bomba de calor (permite poupança de cerca de 70% no aquecimento da água)

Dispõe ainda de um lugar de garagem e arrumos.   Apartamento arrendado até 31 de maio de 2023. Localizado em zona nobre, com excelentes acessos. 1700 metros da A1 e VCI 2100 metros da praia (marginal da Foz) 700 metros do Parque da Cidade 3300 metros da Rotunda da Boavista / Casa da Música Avenida da Boavista a 400 metros Bem servido de espaços comerciais, de lazer, nomeadamente o Jardim Fundação de Serralves, bem como de Colégios e Universidades.   A sua história começa aqui!",2,9º Andar,Sim,1 Lug.,2001,https://i.maxwork.pt/mxw-650/energyefficiency/details/EF/C.png,Características   Varanda Arrecadação  Aquecimento Gás  Cozinha Equipada Perto de Transportes Públicos  Jardim Urbano  Vistas Exteriores Acesso para Mobilidade Reduzida  Garagem C/ Portão Automático Lareira  Aquecimento a Gás Aquecimento Central  Chão em Madeira Maciça Sistema de Vigilância  Estilo Contemporâneo Praia  Vista Aberta Perto de Jardim  Perto de Escola(s) Perto de Lojas  Perto de Mar Perto de Parque  Vista para o Mar Residencial  Sul Fogão a Gás  Gás Natural Saneamento Básico,,--,128,146
1688393580-18,"https://www.remax.pt/comprar?searchQueryState=%7B%22regionName%22:%22Porto%22,%22sort%22:%7B%22fieldToSort%22:%22PublishDate%22,%22order%22:1%7D,%22businessType%22:1,%22page%22:16,%22t%22:%22%22,%22mapIsOpen%22:false,%22mapScroll%22:false,%22searchNextToMe%22:false,%22regionID%22:572,%22regionType%22:%22Region2ID%22,%22prn%22:%22Porto,%20Porto%22%7D","venda-apartamento-t3-porto-ramalde                 Redução de Preço    295 000 €  313 000 €  6%         Porto -   Porto, Ramalde        Apartamento   110 m2    2    3",https://www.remax.pt/imoveis/venda-apartamento-t3-porto-ramalde/122071345-12,Apartamento T3 à venda em Porto,295 000 €,Ramalde,3,110 m2,Venda,"Descrição   Apartamento T3 para venda no Foco. Imóvel com muito boa distribuição, localizado no primeiro piso, com muita luminosidade e rodeado de árvores, numa das melhores zonas residenciais do Porto. Excelente localização, junto á escola Fontes Pereira de Melo, escola Clara de Resende, escola de música, supermercado, restaurantes, cafés, ginásios, farmácia, florista e todo o tipo de serviços a 2 passos. O apartamento conta ainda com lugar de garagem e tem preferência na aquisição posterior de uma garagem para 2 carros no mesmo edifício. O prédio conta ainda com uma zona privativa exterior onde poderá estacionar um segundo carro ou receber as suas visitas. Junto aos pontos principais da cidade como a Avenida da Boavista, Avenida do Bessa, Parque da Cidade, Serralves e também praia. Excelentes acessoa rodoviários aos principais nós, muito bem servido de transportes públicos noameadamente o metro de francos e ramalde e brevemente o metro bus na avenida da Boavista. Edificio com porteiro, 2 elevadores e monta cargas. Actualmente com obras de renovação na fachada do prédio. Não perca esta oportunidade de morar numa localização que permite uma excelente qualidade de vida, venha conhecer!",2,1º Andar,Sim,1 Lug.,1980,https://i.maxwork.pt/mxw-650/energyefficiency/details/EF/C.png,,,--,99,--
1688393584-19,"https://www.remax.pt/comprar?searchQueryState=%7B%22regionName%22:%22Porto%22,%22sort%22:%7B%22fieldToSort%22:%22PublishDate%22,%22order%22:1%7D,%22businessType%22:1,%22page%22:16,%22t%22:%22%22,%22mapIsOpen%22:false,%22mapScroll%22:false,%22searchNextToMe%22:false,%22regionID%22:572,%22regionType%22:%22Region2ID%22,%22prn%22:%22Porto,%20Porto%22%7D","venda-apartamento-t2-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria                 Visita virtual     635 000 €         Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória        Apartamento   105 m2    3    2",https://www.remax.pt/imoveis/venda-apartamento-t2-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria/124601160-51,Apartamento T2 à venda em Porto,635 000 €,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",2,105 m2,Venda,"Descrição   T2 DUPLEX LUXO - BAIXA DO PORTO Delicioso T2 duplex em plena Baixa do Porto, na Rua da Conceição bem por cima do Restaurante FLOW. Respeitando a traça antiga do edifício e tendo sido o miolo completamente reconstruído, este lindíssimo T2 é vendido exatamente como está, equipado e mobilado com extremo bom gosto e com transferência de Licença AL, onde opera com rentabilidade bastante elevada. Sendo todo um open-space, tem cozinha com ilha, sala de estar e jantar, 2 quartos com casa de banho completa, um deles em andar superior e ainda casa de banho de serviço, e como complemento um terraço onde pode descansar ou trabalhar com a mais completa privacidade.
Para quem procura viver com qualidade e bom gosto e principalmente centralidade ou como investimento com alta rentabilidade.",3,2º Andar,Não,Não,2021,https://i.maxwork.pt/mxw-650/energyefficiency/details/EF/Bminus.png,Características   Localização Terraço  Cozinha Equipada Ar Condicionado  Aquecimento Eléctrico Perto de Transportes Públicos  Urbano Casa Moderna  Estrada Pavimentada Construção Nova  Mobilado Estilo Contemporâneo  Protegido (Histórico) Chão em Madeira Maciça  Residencial Povoação  Pronto a Arrendar Perto de Hospital  Local Movimentado Sul  Internet Saneamento Básico  Com Rede Informática Electricidade,,--,96,--
